id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,media_type
335984,Blade Runner 2049,7.544,12331,Released,2017-10-04,259239658,164,False,/uKbX1ha7KWyTecvpPpRCB3iFfj3.jpg,150000000,http://bladerunnermovie.com/,tt1856101,en,Blade Runner 2049,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",70.54,/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,The key to the future is finally unearthed.,"Science Fiction, Drama","Torridon Films, 16:14 Entertainment, Scott Free Productions, Columbia Pictures, Alcon Entertainment, Thunderbird Entertainment, Warner Bros. Pictures","Canada, Hungary, Mexico, Spain, United Kingdom, United States of America","English, Finnish, Hungarian, Japanese, Russian, Somali, Spanish","future, android, bounty hunter, artificial intelligence (a.i.), genetics, dystopia, sequel, cyberpunk, los angeles, california, las vegas, tech noir, blade runner, 2040s, incredulous",movie
10495,The Karate Kid Part III,5.885,1436,Released,1989-06-16,38956288,112,False,/c12c7Rpq4kakQiaZIQgp5aTaDFB.jpg,12500000,,tt0097647,en,The Karate Kid Part III,"Despondent over the closing of his karate school, Cobra Kai teacher John Kreese joins a ruthless businessman and martial artist to get revenge on Daniel and Mr. Miyagi.",24.271,/zE58VthFwD9vKy1vEDnSYR6loqm.jpg,"First it was teacher to student. Then it was father to son. Now, it's man to man.","Action, Family, Drama, Adventure","Columbia Pictures, Weintraub International Group",United States of America,English,"martial arts, war veteran, adversary, bullying, sequel, teenage love, martial arts tournament, martial arts training, mentor protégé relationship, bullied, martial arts contest, rappelling, bullies",movie
544431,The Clovehitch Killer,6.421,606,Released,2018-11-16,0,109,False,/ePUiV46j9YpSVhd6runagzqVDX3.jpg,0,http://www.ifcfilms.com/films/the-clovehitch-killer,tt6269368,en,The Clovehitch Killer,A picture-perfect family is torn apart after Tyler finds a cache of disturbing images in his father's possession. He begins to suspect that the man he trusts most in the world may be responsible for the murder of 13 women ten years prior.,10.933,/6NmsbUJqnopbnLun2E4KvtVNj8T.jpg,,"Drama, Mystery, Crime",End Cue,United States of America,English,"investigation, coming of age, serial killer, psychological thriller, church, surveillance, dark past, boy scouts, sadistic psychopath, 1990s, urban gothic, father son relationship, case file",movie
11836,The SpongeBob SquarePants Movie,6.995,2618,Released,2004-11-14,140161792,87,False,/i2fZIltljrhFPsUK9PN6O6ZE7M4.jpg,30000000,,tt0345950,en,The SpongeBob SquarePants Movie,"There's trouble brewing in Bikini Bottom. Someone has stolen King Neptune's crown, and it looks like Mr. Krab, SpongeBob's boss, is the culprit. Though he's just been passed over for the promotion of his dreams, SpongeBob stands by his boss, and along with his best pal Patrick, sets out on a treacherous mission to Shell City to reclaim the crown and save Mr. Krab's life.",44.869,/gjZD811kfY1ideNuBukcuCy8ocA.jpg,Bigger. Better. More absorbent.,"Family, Animation, Comedy, Fantasy, Adventure","Paramount, Nickelodeon Movies, United Plankton Pictures, Rough Draft Studios",United States of America,English,"sea, ocean, falsely accused, squid, live action and animation, based on tv series",movie
339095,The Last Days of American Crime,6.609,781,Released,2020-06-05,0,149,False,/t93doi7EzoqLFckidrGGnukFPwd.jpg,0,https://www.netflix.com/title/80198975,tt1552211,en,The Last Days of American Crime,"In the not-too-distant future, as a final response to crime and terrorism, the U.S. government plans to broadcast a signal that will make it impossible for anyone to knowingly break the law.",11.944,/ygCQnDEqUEIamBpdQdDYnFfxvgM.jpg,,"Action, Crime, Thriller","Radical Studios, Mandalay Pictures, Radical Pictures",United States of America,"Irish, Polish, Danish, Russian, Croatian, Norwegian, Greek, English",based on comic,movie
319,True Romance,7.54,2456,Released,1993-09-09,12600000,120,False,/3jgmgTdLKvAJwKDfFySz8qh3FAM.jpg,12500000,,tt0108399,en,True Romance,"Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",30.742,/39lXk6ud6KiJgGbbWI2PUKS7y2.jpg,"Stealing, cheating, killing. Who said romance was dead?","Action, Crime, Romance","Morgan Creek, Davis Films, August Entertainment, Warner Bros. Pictures","France, United States of America","English, Italian","hotel, parent child relationship, movie business, detective, mexican standoff, pimp, cocaine, ex-cop, love, murder, on the run, mafia, comic book shop, los angeles, california, drugs, detroit, michigan, illegal prostitution, sicilian, gun violence, aspiring actor, neo-noir, graphic violence",movie
8665,K-19: The Widowmaker,6.478,898,Released,2002-07-19,35168966,138,False,/t6fQaSbnYF4NLtf7QiebFDHP4Sr.jpg,100000000,,tt0267626,en,K-19: The Widowmaker,"When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster.",14.457,/ji7YWKx40TM8YexbRqfJZKMhQY3.jpg,Fate has found its hero.,"Drama, History, War, Thriller, Mystery","Paramount, Intermedia Films, Palomar Pictures, First Light, National Geographic Films, Senator International","Canada, Germany, United Kingdom, United States of America",English,"submarine, cold war, soviet union, core melt, based on true story, north atlantic, nuclear, woman director, 1960s, nuclear submarine",movie
1597,Meet the Parents,6.672,5512,Released,2000-10-06,330444045,108,False,/qcVrlyPFlPgCsmzorvELvpJN9Be.jpg,55000000,,tt0212338,en,Meet the Parents,"Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze.",21.88,/5tXJ9ctuyEOMUFLaeqRisbXowWs.jpg,First comes love. Then comes the interrogation.,"Comedy, Romance","Tribeca Productions, Universal Pictures, Nancy Tenenbaum Films, DreamWorks Pictures",United States of America,English,"daughter, cia, airplane, airport, nurse, cat, orderly, father-in-law, epistaxis, lost baggage, urn, pavilion, volleyball, hospital, wedding",movie
9489,You've Got Mail,6.668,2976,Released,1998-12-17,250821495,119,False,/wdVM1soj2s9ixta8R7NDwoZA12Y.jpg,65000000,http://youvegotmail.warnerbros.com,tt0128853,en,You've Got Mail,"Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet—both blissfully unaware that he's trying to put her out of business.",24.226,/dXog7dbW6b9DHzG6VOLfyn5ay1S.jpg,Someone you pass on the street may already be the love of your life.,"Comedy, Romance",Warner Bros. Pictures,United States of America,English,"bookshop, businessman, anonymous letter, romantic comedy, falling in love, manhattan, new york city, class conflict, online dating, woman director, christmas, online relationship, internet romance, parfumerie",movie
420634,Terrifier,6.519,1698,Released,2018-01-25,416322,84,False,/naNXYdBzTEb1KwOdi1RbBkM9Zv1.jpg,100000,,tt4281724,en,Terrifier,"On Halloween night, a young woman finds herself as the obsession of a sadistic murderer known as Art the Clown.",43.383,/6PQqC4SbY910VvyVad6mvsboILU.jpg,You Never Forget Your First Kill,"Horror, Thriller",Dark Age Cinema,United States of America,English,"halloween, clown, gore, slasher, maniac, killer clown, evil clown, based on short film, independent film",movie
9607,Super Mario Bros.,4.354,1189,Released,1993-05-28,20915465,104,False,/1GGfWFp9hp4RUHRHxd505z9rVFa.jpg,48000000,,tt0108255,en,Super Mario Bros.,"Mario and Luigi, plumbers from Brooklyn, find themselves in an alternate universe where evolved dinosaurs live in hi-tech squalor. They're the only hope to save our universe from invasion by the dino dictator, Koopa.",28.443,/yt5bbMfKpg1nRr4k5edxs7tPK2m.jpg,This ain't no game.,"Adventure, Fantasy, Comedy, Family","Hollywood Pictures, Cinergi Pictures Entertainment, Allied Filmmakers, Lightmotive","United Kingdom, United States of America",English,"sibling relationship, saving the world, plumber, royalty, dinosaur, based on video game, woman director, multiple dimensions",movie
8536,Superman II,6.731,2069,Released,1980-12-04,190458706,127,False,/a8UAXIEf83pyvP0dBhnUIzvEYmE.jpg,54000000,https://www.warnerbros.com/movies/superman-ii,tt0081573,en,Superman II,"Three escaped criminals from the planet Krypton test the Man of Steel's mettle. Led by General Zod, the Kryptonians take control of the White House and partner with Lex Luthor to destroy Superman and rule the world. But Superman, who attempts to make himself human in order to get closer to Lois, realizes he has a responsibility to save the planet.",23.873,/jw0tYFCbzjBN8SIhvRC2kdh7pzh.jpg,The Man of Steel meets his match!,"Science Fiction, Action, Adventure","Dovemead Films, Film Export A.G., Warner Bros. Pictures, DC Comics","United Kingdom, United States of America",English,"saving the world, superhero, loss of virginity, based on comic, sequel, niagara falls, criminal, super power, phantom zone, rocket fired grenade, crystal machine, superhuman strength, duringcreditsstinger",movie
2501,The Bourne Identity,7.463,8618,Released,2002-06-14,214034224,119,False,/vvlpIJOoEqkFkvHctmd5DbMAkTa.jpg,60000000,http://www.universalstudiosentertainment.com/the-bourne-identity/,tt0258463,en,The Bourne Identity,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy—but who does he work for?",31.217,/aP8swke3gmowbkfZ6lmNidu0y9p.jpg,He was the perfect weapon until he became the target.,"Action, Drama, Mystery, Thriller","Universal Pictures, Hypnotic, Kalima Productions, Stillking Films, The Kennedy/Marshall Company","United States of America, Germany, Czech Republic","English, French, German, Dutch, Italian","sniper, assassin, amnesia, paris, france, based on novel or book, escape, barcelona, spain, secret identity, passport, mission of murder, lovers, flashback, shootout, foot chase, cell phone, multiple identities, surveillance camera, hamburg, germany, fishing boat, langley virginia, safe deposit box, hand to hand combat, action hero, bourne, jason bourne",movie
55931,The Animatrix,7.184,1429,Released,2003-05-09,0,102,False,/6EnDIsjiel1qOfsIKQInwl80Zua.jpg,5000000,https://www.warnerbros.com/movies/animatrix/,tt0328832,en,The Animatrix,"Straight from the creators of the groundbreaking Matrix trilogy, this collection of short animated films from the world's leading anime directors fuses computer graphics and Japanese anime to provide the background of the Matrix universe and the conflict between man and machines. The shorts include Final Flight of the Osiris, The Second Renaissance, Kid's Story, Program, World Record, Beyond, A Detective Story and Matriculated.",25.345,/eDjIG2hAeMU5cxLrd6oiQqdqoZt.jpg,Free your mind.,"Animation, Science Fiction","Silver Pictures, Madhouse, Warner Bros. Pictures, Digital Network Animation, STUDIO4℃","Japan, United States of America","English, Japanese","martial arts, artificial intelligence (a.i.), hacker, virtual reality, dystopia, post-apocalyptic future, cyberpunk, alternate reality, adult animation, matrix, short compilation, anime, action hero, supernatural power",movie
335797,Sing,7.114,7458,Released,2016-11-23,634151679,108,False,/59CCw4EtiahW0E5cfTrvdbqPQTo.jpg,75000000,http://www.singmovie.com/,tt3470600,en,Sing,A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.,45.871,/b8UiFXwMrSXVTHM0fb2twl8uE8a.jpg,Auditions begin 2016.,"Animation, Comedy, Family, Music","Illumination, Universal Pictures, Fuji Television Network, dentsu",United States of America,English,"anthropomorphism, singing, singing competition, illumination",movie
525661,Bombshell,6.814,2750,Released,2019-12-13,61404394,109,False,/nj84vpuUWdbmYktBzjiWn5Ny1ZF.jpg,32000000,https://bombshell.movie/,tt6394270,en,Bombshell,Bombshell is a revealing look inside the most powerful and controversial media empire of all time; and the explosive story of the women who brought down the infamous man who created it.,16.037,/gbPfvwBqbiHpQkYZQvVwB6MVauV.jpg,Based on a Real Scandal,Drama,"Lighthouse Management + Media, Denver and Delilah Productions, Bron Studios, Annapurna Pictures, Creative Wealth Media Finance, Lionsgate, Endeavor Content","Canada, United States of America",English,"biography, based on true story, sexual harassment, television network, tv news anchor, 2010s, workplace culture",movie
19995,Avatar,7.573,29815,Released,2009-12-15,2923706026,162,False,/vL5LR6WdxWPjLPFRLe133jXWsh5.jpg,237000000,https://www.avatar.com/movies/avatar,tt0499549,en,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",79.932,/kyeqWdyUXW608qlYkRqosgbbJyK.jpg,Enter the world of Pandora.,"Action, Adventure, Fantasy, Science Fiction","Dune Entertainment, Lightstorm Entertainment, 20th Century Fox, Ingenious Media","United States of America, United Kingdom","English, Spanish","future, society, culture clash, space travel, space war, space colony, tribe, romance, alien, futuristic, space, alien planet, marine, soldier, battle, love affair, nature, anti war, power relations, joyful",movie
501170,Doctor Sleep,7.158,3966,Released,2019-10-30,72381712,152,False,/ap6Zc5NDOfbZaMhkRDyghbGeLf0.jpg,45000000,http://www.doctorsleepmovie.net/,tt5606664,en,Doctor Sleep,"Still irrevocably scarred by the trauma he endured as a child at the Overlook, Dan Torrance has fought to find some semblance of peace. But that peace is shattered when he encounters Abra, a courageous teenager with her own powerful extrasensory gift, known as the 'shine'. Instinctively recognising that Dan shares her power, Abra has sought him out, desperate for his help against the merciless Rose the Hat and her followers.",26.029,/p69QzIBbN06aTYqRRiCOY1emNBh.jpg,Dare to go back.,"Horror, Thriller, Fantasy","Vertigo Entertainment, Intrepid Pictures",United States of America,English,"based on novel or book, supernatural, haunted house, sequel, psychic power",movie
